dnmf_L0,MU_L0,dnmf_L1,MU_L1,dnmf_L2,MU_L2
67317.625,166139.89600647826,36591.6953125,99452.67204197876,34813.58984375,68137.7696787871
67304.9921875,166136.4350840689,36588.34765625,99445.34013237705,34818.11328125,68130.43198283823
67281.7578125,166132.933975528,36585.08203125,99438.04301243689,34822.5078125,68123.02840234926
67269.6796875,166129.40146515443,36581.7421875,99430.77966816047,34826.87109375,68115.55599535107
67247.515625,166125.8406223969,36578.5234375,99423.54908276522,34831.0078125,68108.01159105968
67236.1171875,166122.24889282664,36575.2109375,99416.35023391432,34835.203125,68100.39181047954
67215.359375,166118.6193633043,36571.8828125,99409.18209081647,34837.69140625,68092.69309741718
67204.6875,166114.9426136691,36568.53515625,99402.04361118955,34839.55078125,68084.91176049573
67184.484375,166111.20852659963,36565.25390625,99394.93373809119,34841.30859375,68077.04402633043
67174.53125,166107.40767095165,36561.8125,99387.85139660742,34843.44140625,68069.08610348559
67155.3125,166103.53216096602,36558.5703125,99380.79549040292,34845.16015625,68061.03425617829
67145.90625,166099.576070651,36555.2734375,99373.7648981246,34847.16015625,68052.88488597768
67126.7890625,166095.53553393309,36552.0859375,99366.75846965757,34848.703125,68044.6346190067
67118.21875,166091.40864218594,36548.68359375,99359.77502222834,34850.7265625,68036.28039547939
67099.4921875,166087.1952154046,36545.44921875,99352.8133363508,34851.921875,68027.81955786623
67092.0625,166082.896497053,36542.19140625,99345.87215161155,34854.01171875,68019.24993367573
67072.703125,166078.51480873223,36538.9375,99338.95016228562,34856.36328125,68010.56990883892
67066.609375,166074.05319390443,36535.5859375,99332.04601278238,34861.2890625,68001.77848802417
67046.21875,166069.51507471714,36532.46484375,99325.15829291071,34864.8984375,67992.87533890219
67042.0859375,166064.90394003765,36529.15625,99318.28553295975,34870.37109375,67983.8608183609
67019.5390625,166060.22307593457,36526.0,99311.42619858838,34873.23046875,67974.73597985148
67018.96875,166055.4753429425,36522.63671875,99304.578685516,34879.03515625,67965.5025622842
66992.8046875,166050.66299846163,36519.53515625,99297.74131400717,34881.046875,67956.1629620452
66997.7265625,166045.7875582319,36516.02734375,99290.9123231446,34887.421875,67946.72019062882
66962.984375,166040.84968819545,36512.93359375,99284.08986487944,34888.2265625,67937.17782100008
66978.5390625,166035.84911710833,36509.41796875,99277.2719978562,34895.64453125,67927.53992604403
66929.375,166030.78456070783,36506.3203125,99270.4566809984,34894.7578125,67917.8110123723
66961.953125,166025.65364970764,36502.6796875,99263.64176685337,34904.265625,67907.99595238257
66888.7578125,166020.45285606274,36499.578125,99256.82499468378,34901.12109375,67898.09991691957
66942.2421875,166015.17741447059,36495.859375,99250.00398330102,34913.5546875,67888.12831026073
66843.21875,166009.82123871284,36492.7890625,99243.17622363253,34907.13671875,67878.08670855098
66906.515625,166004.37683491307,36488.953125,99236.3390710155,34922.74609375,67867.98080230143
66810.109375,165998.83521584718,36485.9453125,99229.48973721273,34912.40234375,67857.81634319482
66860.765625,165993.18582183326,36481.95703125,99222.62528214224,34930.6953125,67847.59909520013
66790.5234375,165987.41645422543,36479.05859375,99215.74260531849,34917.6015625,67837.33478988348
66823.03125,165981.5132269245,36474.91015625,99208.83843700086,34936.234375,67827.02908577904
66776.5390625,165975.46053956906,36472.13671875,99201.90932904618,34923.37109375,67816.68753170909
66797.203125,165969.24107326148,36467.74609375,99194.95164546715,34939.44921875,67806.31553399852
66764.1796875,165962.83580619312,36465.23046875,99187.96155269464,34929.30859375,67795.91832757047
66778.8515625,165956.2240429281,36460.55859375,99180.93500955091,34941.48046875,67785.50095094333
66752.0,165949.38344818604,36458.30078125,99173.86775693779,34934.4375,67775.06822514469
66763.2421875,165942.29007458387,36453.203125,99166.75530724846,34943.42578125,67764.62473653824
66738.9609375,165934.91837476523,36451.375,99159.59293351702,34940.0078125,67754.17482350898
66747.3515625,165927.24119221367,36445.703125,99152.37565832233,34947.1328125,67743.72256689935
66722.5859375,165919.22973193927,36444.49609375,99145.09824246367,34945.515625,67733.27178401865
66729.7421875,165910.85352163864,36437.98046875,99137.75517343731,34950.90234375,67722.82602599682
66703.78125,165902.08038462925,36437.578125,99130.3406537441,34950.29296875,67712.38857819105
66710.984375,165892.8764558685,36430.09765625,99122.84858906486,34954.859375,67701.96246332521
66682.3125,165883.20627975234,36430.69140625,99115.27257634584,34955.41796875,67691.55044700493
66690.5625,165873.03303253627,36421.828125,99107.60589184909,34959.01953125,67681.15504524815
66658.25,165862.31891505068,36423.7734375,99099.84147922511,34959.94140625,67670.77853366539
66669.03125,165851.0257661585,36413.2265625,99091.9719376744,34962.88671875,67660.4229579419
66631.5625,165839.11595416957,36416.80859375,99083.98951027902,34963.91796875,67650.09014528776
66647.84375,165826.55360516114,36404.88671875,99075.88607259086,34966.2890625,67639.78171655672
66601.515625,165813.30621234214,36410.05078125,99067.65312157322,34967.296875,67629.4990987607
66627.953125,165799.34663160276,36396.6875,99059.28176501123,34969.24609375,67619.24353774518
66567.8203125,165784.65540710647,36402.69140625,99050.76271151063,34970.1875,67609.01611082027
66609.1640625,165769.22329675595,36388.875,99042.08626122108,34972.01953125,67598.81773918339
66529.8984375,165753.05379303067,36394.6328125,99033.24229743681,34973.41796875,67588.64919999143
66588.6875,165736.16537297133,36381.3125,99024.22027923344,34975.5,67578.51113797963
66488.390625,165718.5931756469,36386.58203125,99015.00923532141,34977.03125,67568.40407654298
66559.5859375,165700.38980981763,36374.44140625,99005.59775930633,34978.7265625,67558.32842822597
66452.2578125,165681.62504874633,36378.80859375,98995.9740065617,34979.96484375,67548.2845045784
66520.7734375,165662.38427496655,36367.66796875,98986.12569293131,34981.28125,67538.27252536148
66426.8828125,165642.76568495456,36371.01953125,98976.04009549507,34982.22265625,67528.2926270941
66484.484375,165622.87642924406,36360.8359375,98965.70405563802,34983.1484375,67518.34487094663
66410.3515625,165602.82801613386,36363.41796875,98955.10398467617,34983.79296875,67508.4292499942
66456.9453125,165582.73141462702,36353.66796875,98944.22587229995,34984.41015625,67498.54569585258
66397.2109375,165562.69233085713,36355.86328125,98933.05529809928,34984.68359375,67488.69408472105
66437.4296875,165542.80709411716,36346.5234375,98921.57744643801,34985.5703125,67478.8742428619
66384.8515625,165523.15948409177,36348.4453125,98909.77712494506,34986.51953125,67469.08595155217
66422.6953125,165503.81868517768,36339.3125,98897.63878687905,34987.49609375,67459.32895153457
66371.4296875,165484.83839882203,36341.140625,98885.14655761824,34988.21484375,67449.60294700944
66409.359375,165466.257009924,36331.92578125,98872.28426550538,34989.54296875,67439.9076091938
66356.3046875,165448.09860825856,36333.78515625,98859.03547725888,34991.203125,67430.24257948737
66396.375,165430.37461776764,36324.46875,98845.38353812604,34992.7578125,67420.60747227192
66338.171875,165413.08578158834,36326.36328125,98831.31161692424,34994.0234375,67411.0018773782
66381.8515625,165396.2242779692,36316.8203125,98816.80275606326,34995.12890625,67401.42536224751
66315.953125,165379.7757883772,36318.88671875,98801.83992659379,34996.63671875,67391.87747381612
66366.3515625,165363.72139190946,36308.84765625,98786.40608826329,34998.140625,67382.35774014825
66289.3671875,165348.03921043678,36311.15234375,98770.48425449019,34999.29296875,67372.86567183993
66348.71875,165332.70577119626,36300.28125,98754.05756209424,35000.1953125,67363.40076321871
66258.390625,165317.69708550296,36302.37890625,98737.10934552514,35000.734375,67353.96249335611
66328.3046875,165302.98946375525,36290.90625,98719.62321525607,35001.71484375,67344.55032691495
66226.9375,165288.56009933914,36293.35546875,98701.58313989773,35003.05859375,67335.16371484761
66302.59375,165274.38745932304,36281.3046875,98682.97353149806,35004.1015625,67325.80209495926
66198.0703125,165260.45152006613,36284.32421875,98663.7793333878,35005.83203125,67316.46489235535
66276.9609375,165246.7338829198,36271.6953125,98643.98610983207,35008.0703125,67307.1515197815
66170.5703125,165233.21780058093,36275.15625,98623.58013665376,35010.67578125,67297.8613778731
66252.703125,165219.88813946783,36261.7109375,98602.5484919015,35012.8515625,67288.59385532093
66143.9296875,165206.731298451,36265.796875,98580.87914555414,35014.51171875,67279.34832896793
66230.1953125,165193.73509975648,36251.53125,98558.56104718766,35015.71484375,67270.12416384429
66118.2734375,165180.8886640659,36256.4375,98535.58421047931,35016.36328125,67260.92071314942
66209.4765625,165168.1822787402,36240.6796875,98511.93979338511,35016.70703125,67251.7373181909
66092.3515625,165155.6072656614,36247.21484375,98487.62017282382,35016.5703125,67242.5733082871
66188.6484375,165143.15585327605,36228.875,98462.61901271003,35016.015625,67233.42800063935
66065.4375,165130.82105596593,36238.18359375,98436.93132422135,35015.734375,67224.30070018515
66163.890625,165118.5965627344,36215.12890625,98410.55351725616,35015.95703125,67215.19069943142
66029.7421875,165106.47663633912,36229.7265625,98383.4834421335,35015.8515625,67206.09727828269
66132.203125,165094.4560233318,36199.078125,98355.72042072145,35015.45703125,67197.0197038633
65991.7265625,165082.52987496444,36224.08984375,98327.26526633088,35014.73828125,67187.9572303424
66096.7578125,165070.69367854047,36179.859375,98298.12029190485,35013.88671875,67178.90909876744
65952.6484375,165058.94319851618,36227.203125,98268.2893062343,35012.99609375,67169.87453691111
66058.84375,165047.2744264598,36154.765625,98237.77759817085,35014.3515625,67160.85275913683
65913.8984375,165035.68353886416,36257.89453125,98206.5919090491,35015.546875,67151.84296628942
66019.8359375,165024.16686176386,36123.87109375,98174.74039379793,35016.55078125,67142.84434561428
65874.859375,165012.7208411452,36367.07421875,98142.23257148326,35017.34765625,67133.85607071282
65977.6796875,165001.34201828632,36108.78515625,98109.07926629455,35018.015625,67124.8773015369
65837.046875,164990.02700946023,36474.98046875,98075.29254024522,35018.578125,67115.90718443033
65936.5703125,164978.77248993132,36245.875,98040.8856191,35018.9375,67106.94485221994
65799.484375,164967.57518292652,36333.203125,98005.87281325404,35019.18359375,67097.98942436365
65899.6015625,164956.43185522748,36129.5625,97970.26943546187,35019.375,67089.04000715914
65767.703125,164945.33932203567,36502.90234375,97934.09171743513,35019.37890625,67080.0956940206
65866.4375,164934.2944642835,36201.49609375,97897.35672737374,35021.6328125,67071.15556582564
65742.9921875,164923.2942607662,36957.375,97860.08229045426,35025.1953125,67062.21869134049
65834.5625,164912.33583437384,36852.5703125,97822.2869141585,35028.57421875,67053.28412772588
65726.375,164901.41650607245,37012.33984375,97783.98972004697,35031.71484375,67044.35092113183
65808.796875,164890.53384365106,42824.6875,97745.21038318412,35034.65234375,67035.41810738057
65715.984375,164879.68568834243,43325.890625,97705.96907986581,35037.31640625,67026.48471274863
65788.390625,164868.87014520096,43494.6328125,97666.28644360941,35039.734375,67017.54975484702
65709.203125,164858.08553330693,43488.625,97626.18352856647,35041.77734375,67008.61224360534
65772.4140625,164847.33030489075,43415.76171875,97585.68177862544,35043.7578125,66999.67118236377
65704.2890625,164836.60295133197,43294.2578125,97544.80299958872,35045.28515625,66990.72556907398
65758.2421875,164825.90191464283,43084.29296875,97503.56933099842,35046.69140625,66981.77439761377
65699.5625,164815.22551700703,42821.51953125,97462.00321355862,35047.984375,66972.81665921496
65744.7265625,164804.57191318614,42562.38671875,97420.12734780596,35049.23046875,66963.85134400628
65693.203125,164793.93906549455,42315.1640625,97377.96463977375,35050.203125,66954.87744267257
65729.9921875,164783.3247401962,42083.23828125,97335.5381299989,35051.17578125,66945.89394822897
65684.640625,164772.72652631218,41852.7421875,97292.87090332253,35053.02734375,66936.89985790744
65711.9140625,164762.14187948746,41631.3671875,97249.98597850422,35055.7265625,66927.89417515666
65670.3125,164751.56819047467,41411.2421875,97206.9061785495,35058.625,66918.87591174757
65689.4140625,164741.00286744165,41195.76953125,97163.65398466255,35061.25,66909.84408998376
65650.3046875,164730.44340755738,40981.91015625,97120.25137860162,35063.640625,66900.79774500936
65663.796875,164719.88742775176,40766.86328125,97076.7196797045,35065.8203125,66891.73592720709
65628.21875,164709.33263798975,40564.8203125,97033.07938373806,35067.6484375,66882.65770468082
65637.2578125,164698.77676828482,40374.2109375,96989.35001090012,35069.36328125,66873.56216581086
65605.0703125,164688.21748340302,40195.921875,96945.54996973914,35070.640625,66864.44842187312
65610.6640625,164677.65232280374,40033.0,96901.69644256178,35071.859375,66855.31560971147
65581.375,164667.07869259414,39882.2734375,96857.80529626478,35072.7265625,66846.16289444822
65583.890625,164656.49392302724,39735.65234375,96813.8910206817,35073.4453125,66836.98947222106
65556.5,164645.89539392898,39595.8203125,96769.96669471658,35074.04296875,66827.79457293151
65556.375,164635.280719679,39461.75390625,96726.04397896079,35074.26953125,66818.57746298838
65530.78125,164624.64797365118,39329.32421875,96682.13313225578,35074.390625,66809.33744803123
65528.55859375,164613.99592064356,39198.890625,96638.24304886257,35074.53515625,66800.0738756144
65504.3203125,164603.32421792965,39073.5234375,96594.38131250111,35075.49609375,66790.78613783867
65500.24609375,164592.6335450723,38952.05859375,96550.55426346532,35076.375,66781.47367390651
65476.98046875,164581.92563251875,38848.65625,96506.76707523933,35077.140625,66772.13597258854
65471.54296875,164571.20317880542,38770.6015625,96463.02383741707,35077.6484375,66762.77257457908
65449.3203125,164560.46967083446,38704.8515625,96419.32764220396,35078.2421875,66753.38307472767
65442.2578125,164549.72914283926,38653.92578125,96375.6806722686,35078.60546875,66743.96712412225
65421.41796875,164538.9859198144,38614.1484375,96332.08428818999,35078.875,66734.52443201626
65413.8515625,164528.24438758334,38552.21484375,96288.53911416528,35079.02734375,66725.05476757613
65393.39453125,164517.50881736085,38487.890625,96245.04512100479,35078.99609375,66715.55796143896
65385.25390625,164506.78325427914,38408.75390625,96201.60170574223,35078.953125,66706.03390706555
65365.59765625,164496.07146344765,38316.5078125,96158.20776742487,35078.78515625,66696.48256187858
65356.953125,164485.37691742755,38198.2734375,96114.86177883901,35078.59375,66686.90394817169
65338.61328125,164474.7028059858,38062.77734375,96071.56185406879,35078.25390625,66677.29815378632
65329.78125,164464.05205087233,37929.30859375,96028.30581189602,35078.84375,66667.66533254515
65312.4765625,164453.4273127576,37796.91796875,95985.09123512787,35081.15625,66658.00570444093
65303.58984375,164442.83098239513,37669.01953125,95941.91552598824,35083.484375,66648.31955557634
65286.84375,164432.2651524164,37551.8515625,95898.77595775174,35085.62890625,66638.6072378544
65278.07421875,164421.7315695095,37451.21484375,95855.66972280214,35087.66015625,66628.86916842323
65261.703125,164411.23156918015,37358.11328125,95812.59397731174,35089.4140625,66619.105828877
65252.65234375,164400.7659970707,37271.08203125,95769.54588271858,35091.13671875,66609.31776421981
65237.2109375,164390.33512217685,37189.41796875,95726.52264416465,35092.70703125,66599.50558160075
65227.88671875,164379.93854842585,37112.3046875,95683.52154602826,35094.26171875,66589.66994882881
65212.546875,164369.5751319787,37038.35546875,95640.53998465813,35095.9453125,66579.81159268184
65203.1953125,164359.24291224027,36974.0078125,95597.57549837479,35097.375,66569.9312970187
65188.1015625,164348.93906476148,36915.49609375,95554.62579478275,35098.4765625,66560.02990071292
65178.921875,164338.65988382115,36860.09765625,95511.68877539739,35099.3203125,66550.10829542173
65163.6796875,164328.40080134827,36808.61328125,95468.76255756617,35099.84375,66540.16742320608
65153.98046875,164318.1564468914,36762.1328125,95425.84549364733,35100.3125,66530.20827402241
65139.37890625,164307.92075062727,36720.84765625,95382.93618738894,35100.3984375,66520.23188310034
65129.12890625,164297.6870880625,36683.53515625,95340.03350744919,35100.5078125,66510.23932822794
65114.296875,164287.4484614581,36649.5078125,95297.1365980071,35100.3515625,66500.23172695971
65103.9453125,164277.19770950047,36619.47265625,95254.24488641313,35100.1640625,66490.21023376822
65089.12109375,164266.92773379505,36593.23046875,95211.3580878639,35099.83984375,66480.1760371561
65078.79296875,164256.63172881518,36573.7578125,95168.4762071009,35099.49609375,66470.13035674479
65064.3515625,164246.30340127693,36560.88671875,95125.59953717554,35099.0859375,66460.07444035728
65053.8671875,164235.93716566238,36549.765625,95082.72865535809,35098.7890625,66450.00956111218
65039.2421875,164225.52830467987,36540.1796875,95039.86441630426,35098.28125,66439.93701453968
65028.54296875,164215.0730865543,36532.08984375,94997.00794264457,35097.94140625,66429.85811573542
65013.94140625,164204.5688347661,36525.6640625,94954.16061319115,35097.62109375,66419.77419656435
65003.5234375,164194.01394970014,36521.11328125,94911.32404899619,35097.41015625,66409.68660292262
64989.2109375,164183.40788520031,36517.6953125,94868.50009753123,35097.109375,66399.59669206874
64978.4296875,164172.7510858788,36515.6015625,94825.6908152721,35097.1015625,66389.50583003086
64964.0859375,164162.04489298005,36514.625,94782.89844900098,35096.8203125,66379.4153890945
64953.76953125,164151.29142758463,36514.7265625,94740.12541613936,35096.96875,66369.32674537676
64939.234375,164140.49346004077,36515.80859375,94697.3742844268,35096.828125,66359.24127648868
64929.12890625,164129.6542738545,36517.796875,94654.64775126075,35097.0546875,66349.16035928673
64914.734375,164118.7775311142,36520.58984375,94611.94862298822,35096.87890625,66339.08536771388
64904.5234375,164107.867145068,36524.00390625,94569.27979442886,35097.30859375,66329.0176707268
64890.26953125,164096.92716392362,36527.91796875,94526.6442288783,35097.265625,66318.9586303084
64880.02734375,164085.9616684709,36530.46484375,94484.04493881373,35097.7265625,66308.90959955913
64865.7890625,164074.9746848384,36534.34765625,94441.4849674915,35097.625,66298.87192086289
64855.09765625,164063.97011265258,36538.87109375,94398.96737159278,35098.29296875,66288.84692412168
64840.4296875,164052.951668085,36543.61328125,94356.49520504082,35098.09765625,66278.83592505065
64830.69140625,164041.92284074667,36548.73046875,94314.07150408067,35098.9140625,66268.84022352792
64816.15625,164030.88686306876,36553.66015625,94271.6992736789,35098.53515625,66258.86110198837
64805.65234375,164019.84669067356,36558.88671875,94229.38147527825,35099.6328125,66248.89982385746
64791.41796875,164008.80499221614,36563.80859375,94187.12101590908,35098.9375,66238.95763201141
64781.33203125,163997.76414725708,36568.90234375,94144.92073864388,35100.38671875,66229.03574726223
64766.8515625,163986.7262508371,36573.390625,94102.7834143556,35099.34765625,66219.13536685449
64756.83984375,163975.69312357958,36577.7265625,94060.71173473269,35101.125,66209.25766297115
64742.49609375,163964.6663262855,36581.5,94018.7083064824,35099.546875,66199.40378123944
64732.9765625,163953.64717813104,36584.953125,93976.77564665048,35101.84375,66189.57483923419
64718.578125,163942.6367777008,36587.44140625,93934.9161789783,35099.5234375,66179.77192497464
64709.21484375,163931.6360261859,36589.7421875,93893.13223121132,35102.78125,66169.99609541117
64694.578125,163920.64565215333,36590.51171875,93851.42603327327,35099.21484375,66160.248374902
64685.3203125,163909.66623733102,36591.14453125,93809.79971622145,35103.765625,66150.52975368258
64669.890625,163898.6982428635,36591.05078125,93768.2553118942,35098.63671875,66140.84118632859
64660.28125,163887.74203546246,36590.9140625,93726.7947531734,35104.9296875,66131.18359021636
64645.70703125,163876.79791280368,36589.62890625,93685.4198747802,35097.546875,66121.55784399176
64636.1015625,163865.86612742115,36588.0859375,93644.13241453143,35106.4453125,66111.96478605046
64622.44921875,163854.94690821442,36585.0546875,93602.9340149866,35095.6796875,66102.40521304516
64612.91796875,163844.0404785499,36581.609375,93561.82622542157,35108.5234375,66092.87987842663
64598.66796875,163833.14706982044,36576.578125,93520.810504072,35093.078125,66083.38949103704
64588.8671875,163822.2669292839,36571.31640625,93479.88822058919,35111.13671875,66073.93471376684
64574.62109375,163811.40032106356,36564.09765625,93439.06065866549,35089.8203125,66064.51616229341
64564.546875,163800.5475194403,36556.95703125,93398.32901878038,35114.3671875,66055.13440391717
64549.7421875,163789.70879401095,36547.55859375,93357.69442103546,35086.328125,66045.78995651293
64539.91015625,163778.88438698574,36538.57421875,93317.15790803864,35117.16796875,66036.48328761387
64524.25390625,163768.07448380534,36526.71875,93276.72044781288,35083.546875,66027.21481364573
64514.359375,163757.27917934538,36515.82421875,93236.38293670244,35118.28515625,66017.98489932728
64497.99609375,163746.4984431089,36501.7421875,93196.14620225602,35082.51953125,66008.7938572536
64488.53125,163735.73208783098,36488.953125,93156.01100606882,35116.6484375,65999.6419476756
64471.8671875,163724.97974661444,36472.66796875,93115.97804656897,35083.65234375,65990.52937848945
64462.7890625,163714.24086383672,36459.37890625,93076.04796173758,35112.5703125,65981.45630544549
64446.33984375,163703.51470442276,36441.81640625,93036.22133175291,35086.2421875,65972.42283258546
64438.3984375,163692.80038462128,36428.6015625,92996.49868155313,35107.91796875,65963.42901291387
64421.23046875,163682.09692564394,36409.92578125,92956.88048331506,35088.7890625,65954.47484930533
64413.421875,163671.4033308408,36397.42578125,92917.36715884498,35103.9375,65945.56029565002
64395.609375,163660.7186903006,36377.65625,92877.95908188823,35090.66796875,65936.68525823066
64388.71484375,163650.04232750108,36366.2578125,92838.65658035249,35101.0,65927.84959732904
64370.2421875,163639.3740219088,36345.12890625,92799.45993846067,35091.8515625,65919.05312904957
64364.17578125,163628.71435882093,36335.3125,92760.36939883034,35098.91015625,65910.29562735114
64344.50390625,163618.06523928326,36313.0546875,92721.38516449841,35092.640625,65901.57682626955
64339.53125,163607.4304737447,36305.12109375,92682.5074008975,35097.36328125,65892.89642231657
64318.83984375,163596.81616629055,36281.5,92643.73623779947,35093.00390625,65884.25407703497
64315.92578125,163586.23041570836,36273.984375,92605.0717712421,35096.15625,65875.64941968904
64293.83984375,163575.682038592,36249.96875,92566.5140654566,35093.125,65867.08205006886
64292.12890625,163565.1786884381,36243.26953125,92528.06315481415,35095.265625,65858.551541384
64268.83984375,163554.72535293526,36219.86328125,92489.71904581324,35093.0703125,65850.05744322359
64268.7734375,163544.32397100984,36213.20703125,92451.4817191293,35094.4921875,65841.59928455873
64242.4296875,163533.97399981378,36191.484375,92413.35113174752,35092.875,65833.1765767597
64244.7109375,163523.67321547083,36184.359375,92375.32721920242,35093.79296875,65824.78881661009
64215.40234375,163513.41826106387,36164.63671875,92337.40989794217,35092.609375,65816.43548928913
64220.5234375,163503.20491596594,36156.87890625,92299.59906783997,35093.26171875,65808.11607130237
64187.890625,163493.02825844486,36139.09765625,92261.89461486308,35092.3125,65799.83003334091
64196.86328125,163482.88284596236,36130.82421875,92224.29641391445,35092.6875,65791.57684304893
64159.453125,163472.76293913118,36114.96875,92186.80433184843,35091.96875,65783.35596768153
64173.484375,163462.66274109908,36106.10546875,92149.41823065869,35092.0625,65775.16687663898
64129.50390625,163452.57661427188,36091.8046875,92112.1379708266,35091.4453125,65767.00904386275
64148.6796875,163442.49924740163,36082.5625,92074.96341480716,35091.4453125,65758.88195008287
64097.796875,163432.42576210143,36069.46875,92037.89443062177,35090.90234375,65750.78508490535
64116.76953125,163422.35176142,36059.97265625,92000.93089550917,35090.953125,65742.7179487355
64063.21484375,163412.2733315935,36047.73828125,91964.07269958218,35090.5625,65734.68005452889
64086.359375,163402.18701140577,36038.125,91927.31974942102,35090.4296875,65726.67092936827
64041.5546875,163392.0897429815,36026.390625,91890.67197152752,35090.00390625,65718.69011586545
64057.203125,163381.97881506535,36016.6796875,91854.12931555457,35089.7109375,65710.73717338698
64036.1875,163371.85180640887,36005.3046875,91817.69175722625,35089.4453125,65702.81167910667
64072.8359375,163361.7065337904,35995.5234375,91781.35930085448,35089.59765625,65694.9132288882
63971.6796875,163351.54100683195,35984.41796875,91745.13198137106,35089.50390625,65687.04143800178
64029.86328125,163341.35339022803,35974.48828125,91709.0098657962,35089.7578125,65679.19594168203
63906.71484375,163331.1419731083,35963.484375,91672.99305407476,35090.015625,65671.3763955316
63985.33203125,163320.90514482584,35953.38671875,91637.08167923719,35090.5546875,65663.58247578108
63844.65234375,163310.6413763443,35942.390625,91601.27590684981,35090.9921875,65655.81387940943
63931.33203125,163300.34920643273,35932.05078125,91565.57593375094,35091.72265625,65648.07032413807
63779.7890625,163290.02723199126,35920.95703125,91529.98198608855,35092.48046875,65640.35154830427
63874.91015625,163279.6741019714,35910.48046875,91494.49431670064,35093.34765625,65632.6573106245
63721.55859375,163269.28851443942,35899.25390625,91459.11320190306,35094.21875,65624.98738985669
63826.0,163258.869216368,35888.49609375,91423.83893776544,35095.125,65617.34158437158
63680.68359375,163248.41500566684,35877.17578125,91388.67183598073,35096.05859375,65609.71971164184
63789.46875,163237.9247347866,35866.109375,91353.6122194375,35097.0703125,65602.12160765677
63657.921875,163227.39731498607,35854.40234375,91318.66041761817,35097.94140625,65594.54712627592
63765.75390625,163216.83172009722,35842.97265625,91283.81676194338,35098.84765625,65586.99613852399
63650.0625,163206.22698849143,35831.12109375,91249.08158118409,35099.79296875,65579.46853184047
63750.44921875,163195.58222202573,35819.41796875,91214.45519705038,35100.62890625,65571.9642092899
63651.3125,163184.89658109203,35807.40234375,91179.93792006058,35101.38671875,65564.48308873981
63732.6953125,163174.16927544746,35795.52734375,91145.5300457724,35102.0703125,65557.02510201384
63656.640625,163163.3995511342,35783.23046875,91111.23185144598,35102.71484375,65549.5901940286
63721.296875,163152.5866743217,35771.13671875,91077.0435931897,35103.28125,65542.17832191623
63662.8671875,163141.72991320322,35758.7109375,91042.96550361926,35103.8125,65534.78945414382
63712.2734375,163130.82851910446,35746.50390625,91008.99779004522,35104.35546875,65527.4235696295
63666.28515625,163119.88170778955,35734.1015625,90975.14063318729,35104.6875,65520.080656865415
63702.61328125,163108.88864166313,35721.66015625,90941.39418639918,35105.0625,65512.760713049276
63665.02734375,163097.84841329805,35709.0546875,90907.7585753752,35105.40234375,65505.46374322705
63690.1640625,163086.76003051977,35696.3359375,90874.23389830238,35105.671875,65498.18975945657
63657.66015625,163075.62240318008,35683.484375,90840.82022641179,35105.765625,65490.938779987926
63673.4453125,163064.4343317461,35670.58203125,90807.51760487966,35105.8671875,65483.710828470656
63644.0078125,163053.19449785413,35657.62890625,90774.32605402787,35105.84765625,65476.50593318696
63651.140625,163041.9014570361,35644.5546875,90741.24557076785,35105.78515625,65469.324126313666
63623.5625,163030.55363385307,35631.453125,90708.2761302402,35105.640625,65462.16544321733
63624.265625,163019.14931968454,35618.3046875,90675.41768759672,35105.48046875,65455.0299217839
63597.23046875,163007.68667340494,35605.0234375,90642.67017988232,35105.18359375,65447.91760178426
63592.58203125,162996.16372514106,35591.73046875,90610.03352797215,35104.8671875,65440.8285242792
63565.8984375,162984.5783832479,35578.3125,90577.50763852926,35104.47265625,65433.762731064795
63557.18359375,162972.92844456597,35564.87890625,90545.0924059474,35104.05859375,65426.720264160744
63531.44140625,162961.21160793875,35551.28125,90512.78771425398,35103.60546875,65419.70116534345
63519.7265625,162949.4254908628,35537.70703125,90480.59343894871,35103.15625,65412.70547572483
63493.15625,162937.567649029,35523.89453125,90448.50944875789,35102.66796875,65405.733235381354
63475.19140625,162925.63559838172,35510.16796875,90416.53560729351,35102.11328125,65398.784483032934
63447.1796875,162913.62683918801,35496.29296875,90384.67177460196,35101.55859375,65391.8592557753
63428.08984375,162901.53888148788,35482.265625,90352.9178085981,35100.98046875,65384.957588868136
63401.86328125,162889.36927119145,35468.078125,90321.2735663773,35100.30859375,65378.079515581594
63383.40234375,162877.11561604444,35453.84375,90289.73890540692,35099.640625,65371.22506710514
63359.3671875,162864.77561068707,35439.4453125,90258.31368459131,35098.9921875,65364.394272520156
63341.7109375,162852.34706013158,35424.89453125,90226.99776521821,35098.23046875,65357.58715884279
63319.76953125,162839.827901146,35410.23046875,90195.79101178436,35097.484375,65350.80375113798
63303.0625,162827.21622126942,35395.5078125,90164.6932927074,35096.67578125,65344.044072713354
63283.109375,162814.51027545345,35380.45703125,90133.70448092667,35095.88671875,65337.308145395444
63267.40234375,162801.70850058092,35363.00390625,90102.82445439925,35095.00390625,65330.59598989293
63248.65234375,162788.80952832225,35345.94921875,90072.05309649694,35094.16796875,65323.90762625852
63233.41015625,162775.81219689298,35329.02734375,90041.3902963092,35093.37109375,65317.24307445075
63215.734375,162762.71556225856,35312.34765625,90010.83594885713,35092.4765625,65310.60235500751
63200.734375,162749.51890918508,35296.00390625,89980.38995522769,35091.57421875,65303.985489838415
63184.13671875,162736.22176227928,35279.95703125,89950.0522226282,35090.62890625,65297.392503144365
